student_id,age,gender,study_hours_per_day,uses_ai,ai_usage_time_minutes,last_exam_score,assignment_scores_avg,final_score
6121,24,Male,1.9,1,116,56,80.5,72.4
6122,15,Male,5.0,0,34,52,41.4,41.8
6123,20,Female,1.6,0,152,29,83.5,44.6
6124,14,Female,2.3,1,77,83,44.9,58.9
6125,18,Other,4.2,0,1,77,90.6,74.7
6126,22,Male,3.6,0,17,82,73.7,71.2
6127,20,Male,3.0,0,34,54,91.7,61.1
6128,20,Female,5.4,0,8,68,74.0,55.1
6129,24,Female,1.7,1,138,47,86.5,50.9
6130,15,Female,4.6,1,66,74,90.9,64.7
6131,21,Female,1.4,1,68,28,62.8,39.1
6132,16,Female,3.9,1,104,94,77.1,84.4
6133,21,Female,5.3,1,37,64,31.9,48.4
6134,16,Female,3.0,1,69,46,64.7,49.9
6135,23,Other,4.5,0,80,51,44.9,41.2
6136,20,Female,5.0,1,65,60,38.0,44.0
6137,15,Male,1.2,0,40,40,99.8,80.1
6138,17,Male,4.4,1,23,95,99.8,83.0
6139,24,Female,5.6,1,177,26,44.9,44.6
6140,19,Male,3.7,0,4,41,92.8,61.1
6141,24,Female,1.5,1,20,73,92.8,72.9
6142,22,Male,1.2,0,5,86,98.4,92.5
6143,18,Male,1.9,0,131,95,57.5,75.7
6144,22,Female,1.1,1,8,77,95.2,65.1
6145,18,Male,3.3,1,68,96,84.7,81.9
6146,23,Male,0.9,1,67,83,81.4,76.5
6147,21,Male,1.7,1,125,61,47.3,48.5
6148,14,Female,2.9,0,136,72,64.3,56.7
6149,20,Male,3.1,0,145,47,85.2,63.5
6150,17,Female,3.6,1,58,77,89.3,72.5
6151,18,Male,4.4,1,170,24,43.8,35.1
6152,19,Female,0.8,1,79,74,51.8,47.0
6153,18,Male,0.9,0,28,79,41.4,47.0
6154,14,Male,0.8,1,175,64,40.6,44.9
6155,22,Male,2.8,1,50,39,44.9,40.5
6156,15,Male,0.7,1,169,28,93.7,57.0
6157,22,Female,4.6,1,35,26,55.4,37.6
6158,23,Male,1.7,1,75,26,64.8,39.0
6159,15,Male,5.7,0,104,69,30.8,53.7
6160,22,Female,3.2,1,44,33,82.7,61.9
6161,19,Male,3.0,0,100,54,50.2,44.2
6162,24,Male,4.8,1,162,82,79.3,73.4
6163,22,Female,4.4,1,103,38,43.9,48.2
6164,19,Female,3.8,1,5,92,56.4,65.3
6165,19,Male,5.6,0,164,78,66.2,48.3
6166,24,Male,2.8,0,35,83,74.2,75.2
6167,15,Other,4.9,1,143,84,41.5,48.0
6168,21,Male,2.6,0,21,36,60.3,47.4
6169,16,Other,5.1,1,68,31,30.8,29.4
6170,20,Male,1.9,0,68,74,39.3,60.9
6171,18,Female,2.1,1,62,37,53.0,41.2
6172,16,Male,4.2,0,74,85,95.6,76.2
6173,14,Female,1.7,1,106,43,91.8,56.2
6174,21,Male,1.8,1,18,23,66.7,40.8
6175,16,Female,2.2,1,101,23,72.3,35.0
6176,15,Male,4.2,0,125,40,50.2,35.1
6177,14,Male,5.4,1,126,46,76.9,58.4
6178,17,Female,4.2,1,145,30,46.6,44.5
6179,21,Female,5.1,0,113,81,30.2,66.1
6180,16,Female,3.5,1,72,83,97.4,78.8
6181,14,Male,0.9,1,113,46,56.7,50.2
6182,17,Female,1.1,0,144,83,66.6,61.8
6183,22,Male,3.5,1,40,55,37.0,50.0
6184,14,Other,2.3,1,160,81,66.9,72.3
6185,24,Female,1.7,0,81,66,93.2,71.0
6186,15,Male,3.1,0,151,85,91.4,78.3
6187,22,Female,4.2,1,76,60,70.5,60.1
6188,15,Female,2.6,1,167,64,90.0,84.0
6189,16,Male,4.9,1,27,98,55.5,70.4
6190,20,Female,4.6,1,109,43,43.5,42.0
6191,16,Male,4.5,0,166,38,59.5,48.0
6192,22,Female,5.9,0,20,90,86.7,70.3
6193,19,Male,2.1,1,164,87,79.5,67.3
6194,16,Male,4.0,1,129,59,56.9,45.4
6195,22,Male,5.2,0,5,83,53.9,38.3
6196,14,Female,3.7,1,51,71,97.5,60.8
6197,23,Female,4.8,1,4,62,48.4,53.2
6198,16,Other,2.8,1,174,81,51.6,56.2
6199,14,Male,3.7,0,42,74,54.3,53.1
6200,15,Male,0.8,0,95,97,84.8,77.4
6201,21,Female,5.9,1,100,61,89.5,66.8
6202,20,Female,4.9,1,113,78,45.2,44.8
6203,15,Male,5.3,0,39,67,58.5,69.6
6204,15,Male,4.3,1,138,65,90.6,49.5
6205,22,Female,1.5,0,141,72,51.9,48.5
6206,19,Male,0.7,0,1,83,58.3,75.5
6207,18,Female,5.3,0,166,39,68.8,52.3
6208,23,Female,2.7,0,62,48,74.9,61.1
6209,19,Female,2.0,1,118,73,51.3,60.9
6210,22,Female,3.6,1,145,72,70.3,52.9
6211,24,Male,2.8,0,93,27,80.7,46.6
6212,20,Female,4.1,1,78,39,36.3,58.2
6213,23,Female,3.2,1,128,84,100.0,72.9
6214,23,Male,4.3,0,144,99,95.3,85.0
6215,22,Female,5.2,1,53,77,40.7,67.1
6216,17,Male,1.6,1,121,84,53.2,55.2
6217,15,Female,2.3,1,123,54,49.7,46.9
6218,21,Male,2.9,1,166,27,31.5,51.5
6219,17,Female,5.8,0,175,27,65.1,34.6
6220,22,Male,2.5,0,65,85,41.1,59.9
6221,17,Male,2.6,1,142,47,39.6,51.2
6222,21,Other,4.1,1,21,63,44.8,46.9
6223,22,Female,2.8,0,19,35,83.2,53.1
6224,22,Male,5.7,0,92,94,39.0,57.9
6225,23,Male,5.4,1,170,83,74.0,81.6
6226,17,Male,3.3,1,151,97,50.4,66.1
6227,14,Female,4.0,0,42,56,34.8,43.2
6228,16,Female,0.8,0,20,52,98.5,56.9
6229,22,Female,4.3,1,47,27,75.3,57.5
6230,17,Female,4.4,1,65,53,44.3,60.7
6231,18,Female,2.5,1,114,32,65.4,40.8
6232,20,Male,1.7,0,15,35,57.2,36.5
6233,18,Male,5.5,1,167,55,42.3,47.5
6234,17,Female,2.8,1,20,73,97.3,72.3
6235,15,Female,4.1,1,179,58,90.2,51.2
6236,15,Female,0.7,1,100,72,55.8,46.8
6237,17,Female,2.8,1,7,53,86.8,59.0
6238,23,Female,5.0,0,109,37,43.3,54.9
6239,23,Female,2.6,0,85,60,35.3,63.3
6240,22,Male,3.8,0,57,55,66.9,61.7
6241,21,Male,1.7,0,4,24,57.5,41.1
6242,16,Other,2.8,1,169,47,34.9,41.6
6243,22,Female,5.6,1,110,68,74.1,57.2
6244,18,Male,3.6,1,108,88,87.4,74.1
6245,24,Male,5.5,1,29,87,66.9,65.5
6246,16,Male,5.5,1,94,22,33.8,36.5
6247,18,Male,5.7,0,8,52,56.4,44.9
6248,23,Female,5.4,1,94,76,47.6,42.3
6249,17,Male,0.5,1,94,71,40.4,49.5
6250,21,Female,5.6,0,40,86,64.9,63.9
6251,18,Male,1.3,1,50,91,34.6,60.3
6252,23,Female,0.7,1,60,42,34.4,36.0
6253,21,Male,0.8,1,5,89,84.4,77.9
6254,22,Female,2.4,1,118,46,59.9,54.0
6255,17,Female,3.9,1,25,53,82.1,63.6
6256,20,Female,2.7,0,5,84,52.9,58.2
6257,15,Male,0.6,1,52,55,54.5,57.6
6258,19,Male,3.1,1,60,28,60.0,50.5
6259,21,Male,2.9,1,160,44,51.3,46.3
6260,20,Male,4.7,1,172,97,69.1,67.8
6261,20,Female,2.0,1,93,37,35.1,44.9
6262,21,Female,1.7,1,39,46,69.0,59.7
6263,20,Female,1.9,1,23,28,80.0,49.3
6264,18,Female,2.2,1,91,95,99.5,65.1
6265,20,Male,3.8,1,44,75,74.6,60.0
6266,23,Male,3.1,1,37,66,79.6,72.5
6267,16,Male,2.4,1,156,68,71.7,57.3
6268,18,Female,2.6,0,107,33,96.6,64.7
6269,20,Female,2.5,1,135,93,86.7,76.0
6270,22,Male,5.8,1,63,41,73.1,50.3
6271,15,Male,1.8,1,86,78,53.3,60.6
6272,17,Female,5.0,0,106,53,52.7,44.2
6273,20,Female,4.4,1,50,67,82.7,70.1
6274,14,Female,0.5,1,5,88,95.0,67.7
6275,15,Male,6.0,1,174,49,99.0,58.9
6276,22,Male,4.7,1,176,20,48.4,34.5
6277,23,Other,4.3,1,84,45,71.4,46.9
6278,20,Female,2.7,0,159,90,79.1,57.7
6279,23,Male,3.6,1,35,26,58.9,33.9
6280,20,Female,1.9,0,88,24,37.6,37.9
6281,19,Female,0.7,0,98,83,50.0,57.3
6282,16,Male,5.1,0,146,42,66.1,60.7
6283,23,Male,5.4,1,36,27,38.1,42.0
6284,16,Male,1.4,0,16,66,51.9,50.7
6285,15,Male,4.8,0,15,99,48.0,60.7
6286,24,Female,4.6,0,171,60,54.8,50.9
6287,19,Male,1.5,1,48,67,78.1,61.7
6288,17,Female,2.8,1,93,89,63.3,79.6
6289,18,Other,2.8,1,50,94,56.3,67.4
6290,16,Male,4.7,1,4,96,49.2,73.1
6291,19,Male,5.1,0,96,85,78.2,65.2
6292,24,Female,1.0,0,173,68,77.2,58.8
6293,16,Female,3.6,0,72,21,61.3,50.0
6294,21,Female,4.7,1,144,82,49.5,69.3
6295,22,Male,4.8,1,139,32,86.6,62.6
6296,17,Male,1.3,0,151,52,89.6,63.9
6297,22,Female,3.4,1,55,44,89.2,56.9
6298,20,Other,5.2,1,121,48,57.5,57.4
6299,16,Male,2.3,0,125,56,47.8,67.8
6300,20,Female,2.8,0,78,94,89.2,71.7
6301,14,Male,4.9,1,15,60,98.6,67.7
6302,16,Other,1.0,0,125,54,43.6,56.3
6303,19,Female,5.2,1,86,22,74.6,34.5
6304,17,Male,2.2,1,21,66,53.1,62.2
6305,20,Female,0.5,1,109,81,64.0,58.3
6306,16,Male,1.8,1,171,37,70.1,53.0
6307,14,Male,1.0,0,94,76,67.7,54.9
6308,22,Male,1.0,0,42,71,83.3,72.0
6309,19,Male,4.3,0,78,92,98.0,92.9
6310,21,Male,1.7,0,20,67,36.0,69.5
6311,16,Female,5.6,1,122,39,77.8,50.7
6312,21,Female,3.3,1,7,31,66.6,49.7
6313,15,Male,3.0,0,48,52,57.8,64.7
6314,17,Female,2.9,1,124,89,76.4,67.7
6315,16,Female,4.3,0,105,89,92.0,75.1
6316,23,Other,3.0,0,133,67,72.7,54.1
6317,14,Female,1.2,1,80,42,87.4,54.0
6318,20,Male,5.3,0,103,65,50.7,36.0
6319,24,Male,2.9,0,108,26,60.6,38.8
6320,23,Female,0.9,0,174,45,42.2,47.4
6321,15,Male,3.4,1,163,86,70.1,63.1
6322,17,Male,4.1,1,124,76,81.8,65.4
6323,22,Male,2.0,0,91,44,70.6,47.6
6324,19,Male,4.9,1,120,86,93.8,78.4
6325,21,Male,4.2,0,110,98,90.2,72.7
6326,15,Female,4.1,1,22,58,59.7,48.9
6327,20,Male,2.8,1,158,87,70.1,64.0
6328,19,Female,5.8,1,109,57,75.3,58.8
6329,22,Female,2.0,1,74,64,86.5,72.0
6330,20,Male,3.7,1,61,83,35.2,60.7
6331,14,Male,2.2,1,95,73,86.5,75.2
6332,21,Male,4.6,1,56,90,34.7,57.1
6333,24,Male,0.8,1,101,32,80.4,44.9
6334,23,Male,0.8,1,69,69,62.6,62.1
6335,16,Male,5.0,0,64,62,46.6,54.9
6336,15,Female,2.9,0,36,26,79.5,55.0
6337,16,Female,2.4,0,67,63,90.9,78.4
6338,24,Male,3.8,1,74,83,88.0,73.2
6339,19,Male,4.4,1,16,26,43.6,26.7
6340,16,Female,1.6,0,134,29,72.3,50.7
6341,23,Female,1.5,1,51,97,76.4,69.4
6342,18,Female,5.8,1,162,88,33.7,63.5
6343,19,Female,3.7,0,129,81,53.0,65.3
6344,21,Male,2.6,0,167,38,37.3,42.3
6345,20,Male,4.9,1,36,52,59.2,63.5
6346,24,Female,3.4,1,56,81,80.9,68.8
6347,21,Male,1.8,0,100,97,86.4,83.1
6348,16,Other,1.6,1,9,86,83.4,79.1
6349,17,Female,2.7,1,80,26,49.0,34.2
6350,19,Female,5.2,1,173,49,40.4,40.6
6351,24,Male,0.8,1,89,55,91.1,68.3
6352,20,Female,1.7,1,132,94,82.0,65.4
6353,22,Female,5.4,1,132,35,82.9,43.9
6354,14,Male,1.2,0,119,38,49.0,34.7
6355,21,Male,4.0,1,101,54,70.1,43.3
6356,21,Female,1.7,1,26,57,92.9,67.5
6357,19,Female,3.8,1,4,77,88.4,65.8
6358,17,Male,2.6,1,60,75,48.7,68.2
6359,16,Male,1.1,0,135,82,96.6,66.7
6360,24,Female,3.7,0,158,67,56.5,71.4
6361,16,Female,4.3,1,96,85,70.1,59.5
6362,19,Female,4.2,0,148,82,81.2,79.5
6363,21,Female,4.0,0,20,78,47.6,48.4
6364,20,Male,3.3,1,50,70,57.5,47.9
6365,24,Female,3.4,1,78,84,95.0,78.1
6366,14,Male,4.0,1,58,85,35.3,60.2
6367,24,Female,4.3,0,1,71,31.4,70.0
6368,19,Female,4.1,0,157,98,97.5,86.2
6369,20,Male,3.7,1,57,84,91.3,83.2
6370,20,Male,1.4,1,19,89,86.0,69.9
6371,22,Female,1.7,1,167,49,53.3,44.4
6372,24,Male,1.9,1,156,63,56.4,53.4
6373,24,Male,5.6,1,132,83,92.8,66.6
6374,23,Female,4.7,0,88,59,98.3,71.5
6375,18,Male,3.5,1,137,78,34.3,53.8
6376,14,Female,1.9,0,104,69,62.8,69.4
6377,15,Male,1.1,0,111,34,58.0,30.8
6378,17,Female,5.4,1,128,40,81.6,47.3
6379,18,Male,5.4,0,174,35,64.5,50.9
6380,22,Male,1.1,1,97,66,35.5,51.2
6381,24,Female,4.9,0,13,97,41.7,48.9
6382,14,Female,3.0,1,152,87,51.5,57.6
6383,16,Male,2.3,0,20,96,85.1,68.0
6384,18,Male,4.6,1,15,24,84.2,38.6
6385,16,Female,3.9,1,159,52,84.0,64.6
6386,17,Female,4.8,1,172,91,84.4,78.3
6387,16,Other,0.9,1,63,75,59.2,50.8
6388,17,Other,2.3,1,83,58,73.0,68.7
6389,14,Female,2.3,1,72,29,40.1,41.8
6390,21,Male,2.3,1,59,58,45.7,45.2
6391,17,Female,3.3,1,97,50,52.6,50.8
6392,20,Female,2.1,1,146,97,65.9,70.6
6393,15,Male,2.9,0,46,27,42.9,40.3
6394,15,Male,2.5,1,157,23,91.2,46.7
6395,19,Male,4.5,1,46,24,73.5,44.5
6396,15,Male,3.8,1,32,55,67.6,45.5
6397,19,Male,4.1,0,20,25,31.1,42.9
6398,24,Female,1.7,1,94,79,69.4,51.7
6399,15,Female,2.3,0,62,74,94.1,66.2
6400,17,Female,0.6,1,41,62,45.7,62.7
6401,20,Male,1.1,1,104,40,45.5,58.4
6402,21,Male,2.0,1,125,79,94.0,71.4
6403,16,Female,0.9,1,114,62,88.3,66.7
6404,22,Male,3.8,0,42,73,77.6,72.8
6405,15,Female,6.0,1,67,50,81.3,53.0
6406,21,Other,1.1,0,25,94,34.1,66.6
6407,21,Male,5.0,1,160,80,83.3,76.1
6408,17,Male,1.2,1,107,99,82.1,71.3
6409,14,Male,4.2,0,32,92,33.5,49.9
6410,14,Other,4.0,1,48,42,85.3,55.8
6411,15,Female,5.5,1,83,42,74.9,56.4
6412,22,Female,1.1,0,40,71,70.0,55.2
6413,15,Male,2.2,1,35,22,66.0,40.7
6414,15,Other,1.0,1,94,68,65.9,63.5
6415,19,Male,2.7,0,118,89,46.4,51.9
6416,20,Male,5.5,0,149,39,30.2,24.0
6417,20,Female,4.8,1,174,98,97.2,91.3
6418,22,Female,4.5,1,82,49,62.3,48.6
6419,19,Male,3.4,0,19,51,33.0,37.0
6420,21,Male,5.4,0,86,89,53.2,68.7
6421,24,Male,3.0,1,151,50,56.1,59.8
6422,19,Male,1.3,1,125,35,91.0,55.2
6423,15,Male,5.1,0,170,48,54.0,55.6
6424,14,Other,2.0,1,99,41,91.5,57.2
6425,18,Female,0.8,1,72,59,61.0,54.5
6426,22,Female,1.2,1,15,47,41.7,32.8
6427,21,Female,3.8,1,26,98,50.0,60.9
6428,17,Female,3.8,1,44,27,89.3,63.0
6429,18,Female,1.9,0,164,84,41.2,59.0
6430,18,Female,4.5,0,12,49,73.1,60.6
6431,19,Male,4.8,1,178,77,80.8,62.2
6432,16,Female,5.6,1,1,21,51.9,43.6
6433,18,Female,3.7,1,75,43,86.3,61.8
6434,15,Female,4.8,0,104,68,51.9,70.4
6435,23,Other,4.6,1,96,88,49.0,69.5
6436,14,Male,1.9,1,86,31,35.3,33.6
6437,24,Female,2.2,1,58,24,71.0,42.6
6438,14,Male,3.1,1,13,33,67.3,47.4
6439,23,Female,0.6,0,102,95,76.4,82.5
6440,20,Male,2.1,1,176,46,62.8,57.0
6441,15,Male,3.1,1,29,85,44.4,51.1
6442,17,Male,1.1,1,109,68,37.3,42.8
6443,18,Female,1.2,0,97,64,64.9,63.0
6444,20,Male,3.0,1,8,57,67.6,52.8
6445,15,Female,4.5,0,23,86,95.3,78.7
6446,19,Male,5.1,0,111,77,64.6,62.0
6447,14,Female,3.5,0,40,91,95.3,85.6
6448,20,Female,3.1,0,31,85,74.5,56.7
6449,22,Male,2.6,1,174,73,40.5,56.3
6450,18,Male,1.6,1,20,48,36.0,37.9
6451,18,Female,1.3,1,169,23,97.3,60.7
6452,17,Female,4.9,0,69,74,44.3,60.5
6453,16,Female,3.1,0,110,29,54.3,43.4
6454,22,Male,4.8,1,88,63,32.5,46.7
6455,18,Female,4.4,0,1,84,49.2,62.1
6456,21,Other,1.6,0,158,22,96.9,51.3
6457,22,Male,3.3,0,55,81,36.4,46.2
6458,18,Male,2.9,1,157,24,92.9,54.0
6459,23,Male,2.8,1,14,63,34.6,43.7
6460,22,Female,3.5,0,17,30,75.6,45.0
6461,15,Female,5.9,1,31,92,64.7,80.5
6462,22,Male,5.0,1,13,66,81.1,75.5
6463,24,Male,5.5,1,51,33,84.4,68.6
6464,17,Male,0.7,0,21,38,77.4,43.3
6465,19,Male,1.3,1,13,32,43.7,39.3
6466,19,Male,1.0,0,33,40,74.4,72.1
6467,19,Other,1.9,1,85,82,73.3,68.6
6468,15,Male,2.9,0,55,58,89.5,58.4
6469,20,Male,4.0,1,176,85,38.0,62.1
6470,19,Female,3.3,1,62,49,72.2,59.2
6471,24,Female,5.5,1,143,42,44.4,50.8
6472,14,Female,5.7,1,79,83,76.4,72.0
6473,15,Male,1.4,1,39,46,66.3,53.5
6474,20,Male,5.2,1,37,20,43.3,34.9
6475,14,Female,3.1,0,145,90,38.6,54.0
6476,14,Female,3.0,1,22,85,78.9,75.3
6477,14,Male,4.8,0,109,42,87.3,41.4
6478,21,Female,1.0,1,47,48,55.9,48.2
6479,17,Female,5.4,1,81,33,73.5,51.3
6480,17,Male,4.2,1,173,79,86.4,74.9
6481,15,Female,5.3,1,112,62,80.7,59.4
6482,24,Female,6.0,0,21,24,81.1,35.0
6483,24,Male,3.3,1,124,94,69.0,72.0
6484,24,Female,1.0,1,53,52,39.6,52.2
6485,14,Female,1.4,1,39,89,96.3,76.6
6486,23,Female,2.3,0,29,26,51.5,29.8
6487,22,Male,1.1,1,41,64,38.0,51.0
6488,20,Male,5.0,1,169,29,90.5,55.2
6489,17,Female,2.1,1,126,92,91.8,82.4
6490,19,Male,5.9,1,81,36,91.3,59.5
6491,15,Male,4.4,1,52,25,66.2,47.8
6492,20,Male,1.5,1,0,74,51.6,61.6
6493,15,Male,3.1,0,105,20,86.8,60.2
6494,23,Other,3.1,1,26,30,94.9,46.6
6495,21,Male,3.2,1,16,36,30.7,25.8
6496,21,Other,3.4,0,62,76,93.4,75.3
6497,14,Male,0.7,1,127,58,46.5,57.5
6498,21,Female,4.3,1,168,92,85.6,93.2
6499,15,Male,3.2,0,120,35,86.7,67.4
6500,19,Female,4.9,1,121,72,69.3,59.4
6501,14,Female,5.0,1,126,24,60.6,35.7
6502,18,Male,1.8,1,165,27,45.7,37.9
6503,24,Female,0.8,1,121,92,46.8,55.9
6504,20,Male,4.4,0,65,77,64.8,55.4
6505,23,Female,5.9,0,172,32,40.0,24.3
6506,14,Other,3.0,1,22,22,77.4,53.0
6507,15,Female,1.9,0,147,46,32.2,38.1
6508,20,Female,1.4,0,35,69,31.9,44.9
6509,19,Male,2.1,1,169,73,65.7,64.8
6510,16,Male,2.3,1,149,75,48.6,46.6
6511,23,Male,2.8,1,10,39,63.4,47.6
6512,15,Female,4.1,0,27,32,69.0,38.5
6513,23,Female,2.0,0,44,69,51.8,56.0
6514,17,Male,0.8,1,123,46,91.5,57.3
6515,16,Female,2.6,1,121,37,64.7,47.4
6516,20,Male,5.2,1,149,47,87.6,65.8
6517,21,Male,3.2,1,80,77,92.5,76.8
6518,15,Female,5.8,1,158,51,92.2,49.3
6519,23,Male,3.3,1,10,26,34.6,48.9
6520,20,Female,2.0,0,35,34,33.1,35.6
6521,21,Male,1.6,1,77,97,71.4,87.2
6522,19,Female,4.3,1,34,54,58.7,44.6
6523,19,Male,3.5,0,126,71,84.0,81.7
6524,23,Male,3.8,1,150,59,96.8,58.8
6525,14,Female,4.7,0,28,69,34.7,51.6
6526,17,Female,4.5,1,150,89,74.1,65.1
6527,14,Male,0.7,0,123,46,72.3,51.0
6528,17,Male,4.9,1,15,51,90.8,52.4
6529,15,Female,3.4,1,102,31,52.0,40.8
6530,24,Male,2.7,0,83,79,66.1,62.6
6531,18,Female,3.5,1,146,49,95.8,59.9
6532,23,Female,3.9,0,95,43,99.7,54.5
6533,22,Male,1.3,1,49,23,69.7,55.5
6534,24,Male,2.8,1,42,24,44.6,25.4
6535,23,Female,2.3,1,18,23,85.5,35.8
6536,16,Male,2.4,1,112,28,56.3,42.2
6537,21,Female,1.0,1,120,70,93.9,79.8
6538,16,Male,1.4,0,17,59,85.7,67.5
6539,19,Female,1.4,0,133,72,95.8,75.8
6540,17,Male,2.6,1,34,91,45.0,50.4
6541,21,Female,5.4,1,13,94,59.1,67.8
6542,24,Male,1.6,1,63,51,47.5,53.8
6543,19,Male,2.8,0,136,68,95.8,83.8
6544,21,Female,2.2,0,162,24,81.4,52.6
6545,14,Male,4.8,1,1,51,31.7,37.2
6546,19,Male,0.8,0,5,24,49.6,36.2
6547,14,Male,1.6,1,98,84,81.6,81.7
6548,14,Male,1.7,1,120,89,77.7,75.4
6549,21,Female,6.0,1,152,44,32.6,31.4
6550,20,Female,3.6,0,72,46,57.0,54.8
6551,16,Male,1.3,1,177,97,85.6,77.9
6552,19,Female,2.0,0,134,92,53.7,62.3
6553,22,Female,1.4,0,62,47,46.8,60.2
6554,20,Female,1.2,1,155,82,79.7,67.4
6555,16,Male,4.9,0,1,92,75.7,66.2
6556,19,Female,3.2,0,64,55,31.8,48.9
6557,24,Female,4.0,0,100,75,93.4,84.1
6558,17,Female,2.3,1,151,53,64.1,64.9
6559,16,Male,3.5,1,37,86,90.0,81.6
6560,22,Male,1.9,1,61,40,57.3,40.4
6561,23,Female,2.2,1,118,58,56.3,60.5
6562,15,Male,4.1,0,178,56,38.5,43.5
6563,14,Female,1.3,0,51,61,85.9,63.3
6564,15,Male,3.9,0,109,55,30.3,38.1
6565,20,Female,5.2,1,73,85,50.3,74.7
6566,23,Female,1.2,0,97,36,35.1,49.0
6567,14,Female,5.4,1,62,73,79.8,76.0
6568,19,Female,0.9,0,138,48,80.2,56.1
6569,20,Female,2.4,1,47,44,51.9,49.9
6570,22,Male,3.9,1,100,40,79.2,52.3
6571,21,Female,3.6,1,177,38,47.4,51.0
6572,19,Male,1.0,1,73,48,52.0,55.9
6573,16,Female,4.9,1,37,22,86.5,45.2
6574,21,Male,5.9,0,135,95,81.7,78.7
6575,20,Female,1.5,0,5,74,84.2,56.0
6576,16,Female,5.4,1,67,70,37.9,58.4
6577,22,Male,3.6,0,133,58,39.3,53.0
6578,15,Male,5.6,0,110,50,51.2,34.6
6579,16,Other,1.5,1,31,91,37.2,67.5
6580,15,Male,4.9,0,37,54,66.5,44.7
6581,14,Male,0.8,1,114,88,67.2,65.5
6582,17,Male,5.4,1,108,46,54.3,40.3
6583,18,Other,4.2,1,63,45,59.0,42.1
6584,19,Other,2.5,1,53,46,37.0,43.6
6585,18,Female,1.5,1,112,32,77.5,57.1
6586,14,Female,5.0,0,13,42,48.5,46.3
6587,16,Male,3.8,0,63,84,84.4,67.8
6588,14,Other,2.5,1,177,98,84.0,82.1
6589,24,Male,2.9,1,174,96,71.4,68.6
6590,18,Male,5.0,0,53,88,60.7,79.8
6591,18,Male,2.4,1,18,90,44.5,76.4
6592,24,Female,1.0,0,166,41,95.6,68.8
6593,19,Female,5.5,0,125,92,92.7,79.8
6594,21,Male,2.6,1,59,20,82.7,58.1
6595,23,Other,2.4,0,160,34,94.3,54.3
6596,14,Male,1.6,1,31,72,92.9,70.2
6597,17,Male,5.4,1,35,86,66.6,64.7
6598,23,Male,1.7,0,151,89,44.7,66.0
6599,24,Female,4.0,0,170,24,44.3,40.1
6600,14,Female,5.3,0,45,87,64.8,84.3
6601,22,Male,0.7,0,174,75,80.7,52.9
6602,24,Female,5.1,1,13,44,58.3,35.6
6603,20,Male,2.8,1,172,94,58.3,61.2
6604,20,Female,4.1,0,179,81,35.1,71.9
6605,18,Other,2.5,1,117,62,84.5,60.5
6606,20,Male,4.3,1,49,33,42.0,36.5
6607,15,Female,1.9,0,64,71,92.9,71.0
6608,17,Female,0.6,1,76,46,42.2,51.4
6609,20,Male,5.7,1,63,71,82.0,67.0
6610,16,Female,0.6,0,22,20,82.2,35.9
6611,15,Female,5.0,1,124,65,90.3,63.6
6612,23,Male,1.4,1,83,24,66.5,37.6
6613,15,Male,2.7,0,69,81,58.2,74.3
6614,14,Male,5.0,1,72,75,36.8,57.3
6615,18,Female,1.6,1,91,83,88.4,67.0
6616,19,Female,5.3,0,73,40,59.2,41.5
6617,19,Female,3.2,1,153,85,99.2,69.1
6618,22,Male,2.5,0,43,64,50.9,52.2
6619,17,Male,4.1,1,75,79,60.7,64.7
6620,14,Male,2.4,0,140,37,59.2,37.0
6621,19,Female,2.4,1,118,34,63.4,54.7
6622,18,Other,4.5,1,39,65,45.6,56.7
6623,23,Female,2.2,1,3,52,49.2,36.6
6624,19,Male,1.6,0,128,30,62.2,53.5
6625,16,Female,4.9,1,5,70,84.0,62.4
6626,15,Female,4.9,0,54,48,82.1,62.8
6627,19,Male,3.2,1,65,27,42.9,35.3
6628,14,Female,3.4,0,117,84,67.2,73.9
6629,20,Male,4.3,1,145,49,66.6,59.9
6630,20,Male,3.3,0,28,72,70.0,60.3
6631,23,Male,2.8,1,52,93,52.0,65.9
6632,20,Male,6.0,1,160,25,80.3,44.1
6633,24,Male,1.3,1,130,64,49.6,48.8
6634,23,Male,3.8,1,147,82,53.0,58.8
6635,14,Male,5.4,1,131,20,43.4,32.0
6636,17,Female,4.3,1,81,28,41.2,38.5
6637,20,Other,5.3,1,135,69,91.7,72.7
6638,24,Female,2.3,1,104,71,57.6,51.8
6639,22,Male,2.0,1,85,74,82.9,60.6
6640,18,Male,5.2,1,82,35,83.1,62.4
6641,15,Male,2.7,1,155,22,70.0,34.2
6642,20,Male,4.4,0,72,61,87.8,53.9
6643,23,Female,1.3,1,98,21,30.1,20.3
6644,14,Female,4.7,1,25,79,41.3,66.6
6645,20,Female,3.5,1,33,91,89.8,79.8
6646,19,Female,2.0,1,70,37,95.6,57.8
6647,20,Male,3.2,1,93,80,65.8,74.7
6648,23,Male,4.3,1,176,78,78.5,67.1
6649,16,Female,0.6,1,88,22,40.9,32.0
6650,16,Male,4.0,0,176,25,77.0,42.3
6651,20,Male,3.5,0,26,32,75.5,46.1
6652,15,Male,1.7,1,32,34,37.7,28.5
6653,14,Male,4.6,1,71,63,84.8,67.9
6654,22,Male,2.2,1,48,27,32.4,31.4
6655,22,Female,2.0,0,62,97,98.6,74.6
6656,20,Female,3.1,0,159,44,97.6,61.3
